order_id,account_id,security_id,entered_by,side,order_type,ordered_qty,limit_px,tif,status,reject_reason,order_ts,last_update_ts
3940,18,16,15,S,MKT,75,461.31,DAY,FILLED,,2026-08-27 10:22:46,2026-08-27 10:24:07
3941,130,18,24,B,LMT,500,214.68,DAY,CXL,,2026-08-18 09:34:23,2026-08-18 09:35:24
3942,34,15,2,S,LMT,25,544.17,DAY,FILLED,,2026-08-18 09:54:51,2026-08-18 09:55:52
3943,60,18,21,B,LMT,150,216.58,DAY,REJ,RISK_LIMIT,2026-08-25 13:09:54,2026-08-25 13:11:18
3944,144,13,9,B,LMT,150,110.29,DAY,FILLED,,2026-08-18 12:38:00,2026-08-18 12:38:39
3945,68,9,2,S,MKT,200,95.11,DAY,FILLED,,2026-08-25 14:38:10,2026-08-25 14:39:40
3946,49,9,13,B,LMT,150,99.34,DAY,FILLED,,2026-08-28 14:19:05,2026-08-28 14:20:05
3947,159,20,21,S,MKT,10,74.96,DAY,FILLED,,2026-08-25 09:58:51,2026-08-25 10:00:12
3948,139,16,6,B,LMT,75,438.08,DAY,FILLED,,2026-08-28 15:29:42,2026-08-28 15:30:23
3949,156,1,18,B,LMT,100,188.95,DAY,FILLED,,2026-08-25 10:40:21,2026-08-25 10:41:15
3950,94,12,22,S,LMT,75,518.75,DAY,CXL,,2026-08-19 15:32:33,2026-08-19 15:32:48
3951,31,14,25,B,LMT,500,155.65,DAY,FILLED,,2026-08-18 12:28:08,2026-08-18 12:28:51
3952,15,4,13,S,LMT,100,184.42,DAY,FILLED,,2026-08-28 10:21:07,2026-08-28 10:21:29
3953,76,9,8,S,MKT,150,94.39,DAY,FILLED,,2026-08-26 09:54:22,2026-08-26 09:54:26
3954,15,3,13,B,MKT,150,168.04,DAY,FILLED,,2026-08-19 09:09:45,2026-08-19 09:11:12
3955,94,16,22,S,LMT,500,440.3,DAY,CXL,,2026-08-24 14:29:06,2026-08-24 14:29:38
3956,115,19,13,B,MKT,25,92.73,DAY,CXL,,2026-08-21 13:44:09,2026-08-21 13:45:21
3957,51,3,15,B,LMT,10,165.9,DAY,FILLED,,2026-08-20 11:54:29,2026-08-20 11:55:31
3958,22,17,18,S,LMT,200,210.88,DAY,FILLED,,2026-08-27 15:52:15,2026-08-27 15:53:01
3959,89,18,18,B,LMT,500,220.89,DAY,FILLED,,2026-08-21 13:12:39,2026-08-21 13:13:50
3960,79,7,11,B,LMT,150,199.11,DAY,FILLED,,2026-08-21 09:11:56,2026-08-21 09:12:59
3961,109,17,8,S,LMT,75,205.66,DAY,FILLED,,2026-08-20 10:03:00,2026-08-20 10:03:01
3962,156,15,18,S,MKT,200,516.96,DAY,FILLED,,2026-08-19 10:16:36,2026-08-19 10:17:40
3963,6,20,6,B,MKT,75,75.06,DAY,FILLED,,2026-08-27 12:08:16,2026-08-27 12:08:34
3964,117,4,14,S,MKT,200,188.79,DAY,FILLED,,2026-08-17 12:33:16,2026-08-17 12:33:49
3965,50,14,14,B,LMT,50,158.01,DAY,FILLED,,2026-08-21 11:26:31,2026-08-21 11:27:27
3966,32,8,25,B,LMT,200,450.69,DAY,FILLED,,2026-08-18 14:39:05,2026-08-18 14:39:27
3967,111,16,10,S,MKT,25,457.29,DAY,FILLED,,2026-08-19 10:49:01,2026-08-19 10:49:31
3968,156,10,18,B,LMT,200,274.6,DAY,FILLED,,2026-08-28 10:31:35,2026-08-28 10:32:18
3969,85,12,15,B,MKT,500,509.31,DAY,FILLED,,2026-08-21 13:48:27,2026-08-21 13:48:50
3970,29,16,23,B,LMT,100,444.87,DAY,FILLED,,2026-08-18 12:37:37,2026-08-18 12:38:00
3971,83,9,14,B,LMT,500,95.44,DAY,FILLED,,2026-08-26 09:10:03,2026-08-26 09:10:52
3972,51,5,15,B,LMT,25,882.69,DAY,FILLED,,2026-08-28 13:36:34,2026-08-28 13:37:39
3973,132,6,25,B,LMT,25,521.24,DAY,FILLED,,2026-08-21 12:52:18,2026-08-21 12:53:16
3974,28,14,22,B,LMT,500,152.57,DAY,FILLED,,2026-08-28 10:34:50,2026-08-28 10:34:51
3975,144,12,9,S,MKT,25,516.87,DAY,FILLED,,2026-08-17 13:08:08,2026-08-17 13:09:13
3976,6,4,6,B,LMT,10,187.2,DAY,FILLED,,2026-08-26 11:10:52,2026-08-26 11:12:08
3977,141,4,7,S,MKT,10,180.29,DAY,FILLED,,2026-08-21 09:09:30,2026-08-21 09:10:34
3978,153,4,16,B,LMT,25,186.73,DAY,FILLED,,2026-08-19 15:15:32,2026-08-19 15:15:40
3979,55,11,18,B,LMT,100,158.77,DAY,FILLED,,2026-08-25 12:08:37,2026-08-25 12:09:32
3980,129,8,23,B,LMT,50,453.58,DAY,FILLED,,2026-08-20 10:19:47,2026-08-20 10:20:11
3981,85,13,15,B,LMT,75,110.69,DAY,FILLED,,2026-08-18 12:41:56,2026-08-18 12:42:00
3982,22,17,18,B,LMT,100,207.85,DAY,FILLED,,2026-08-18 14:47:36,2026-08-18 14:48:53
3983,59,5,21,S,LMT,100,886.22,DAY,CXL,,2026-08-17 15:39:14,2026-08-17 15:40:33
3984,137,12,4,B,MKT,100,513.26,DAY,FILLED,,2026-08-18 11:22:21,2026-08-18 11:23:21
3985,53,9,16,B,LMT,150,99.85,DAY,FILLED,,2026-08-27 10:12:31,2026-08-27 10:13:35
3986,153,7,16,S,LMT,150,194.62,DAY,FILLED,,2026-08-18 09:55:58,2026-08-18 09:57:27
3987,91,15,20,S,LMT,25,525.6,DAY,FILLED,,2026-08-17 11:30:06,2026-08-17 11:30:35
3988,87,1,17,B,LMT,25,192.97,DAY,FILLED,,2026-08-18 10:21:48,2026-08-18 10:21:58
3989,7,5,7,B,LMT,50,898.48,DAY,FILLED,,2026-08-19 09:05:29,2026-08-19 09:06:38
3990,108,8,7,S,MKT,100,451.19,DAY,FILLED,,2026-08-17 15:30:01,2026-08-17 15:31:20
3991,110,18,9,B,MKT,25,209.66,DAY,FILLED,,2026-08-18 13:10:39,2026-08-18 13:12:03
3992,82,1,13,S,MKT,150,186.47,DAY,FILLED,,2026-08-28 10:09:59,2026-08-28 10:10:50
3993,63,1,24,B,MKT,75,186.26,DAY,FILLED,,2026-08-25 15:20:49,2026-08-25 15:20:59
3994,19,11,16,B,LMT,200,157.76,DAY,FILLED,,2026-08-18 14:24:18,2026-08-18 14:25:35
3995,4,1,4,B,MKT,50,189.04,DAY,FILLED,,2026-08-21 12:00:12,2026-08-21 12:00:52
3996,159,15,21,B,LMT,150,520.86,DAY,FILLED,,2026-08-20 09:56:56,2026-08-20 09:57:17
3997,70,6,4,B,MKT,200,498.51,DAY,FILLED,,2026-08-27 15:52:09,2026-08-27 15:53:12
3998,160,7,21,B,LMT,10,193.22,DAY,FILLED,,2026-08-27 10:04:08,2026-08-27 10:05:25
3999,145,16,10,B,LMT,10,452.2,DAY,FILLED,,2026-08-17 11:43:40,2026-08-17 11:44:35
4000,86,7,16,B,LMT,50,193.66,DAY,FILLED,,2026-08-18 13:46:54,2026-08-18 13:47:55
4001,46,12,11,B,LMT,75,511.52,DAY,FILLED,,2026-08-17 12:24:51,2026-08-17 12:24:57
4002,67,17,2,B,LMT,75,211.06,DAY,FILLED,,2026-08-20 09:31:59,2026-08-20 09:33:05
4003,58,1,20,B,MKT,150,189.78,DAY,FILLED,,2026-08-26 10:29:10,2026-08-26 10:29:26
4004,55,17,18,B,MKT,50,205.85,DAY,FILLED,,2026-08-28 13:34:06,2026-08-28 13:34:33
4005,34,8,2,S,LMT,100,438.56,DAY,FILLED,,2026-08-21 15:08:09,2026-08-21 15:08:34
4006,87,15,17,S,LMT,25,534.21,DAY,FILLED,,2026-08-26 12:00:46,2026-08-26 12:01:25
4007,80,8,11,B,LMT,10,443.22,DAY,FILLED,,2026-08-28 13:53:32,2026-08-28 13:54:39
4008,101,18,2,B,MKT,25,216.67,DAY,FILLED,,2026-08-26 11:47:35,2026-08-26 11:49:05
4009,126,13,21,S,LMT,200,111.5,DAY,FILLED,,2026-08-27 11:50:44,2026-08-27 11:52:01
4010,122,15,18,B,LMT,50,524.66,DAY,FILLED,,2026-08-21 12:39:48,2026-08-21 12:40:26
4011,11,2,10,S,MKT,75,416.52,DAY,FILLED,,2026-08-18 10:31:42,2026-08-18 10:32:49
4012,59,11,21,B,LMT,150,157.88,DAY,FILLED,,2026-08-19 09:41:31,2026-08-19 09:42:45
4013,52,2,15,B,LMT,10,423.45,DAY,FILLED,,2026-08-26 12:36:53,2026-08-26 12:37:17
4014,16,19,13,B,LMT,200,93.84,DAY,FILLED,,2026-08-28 11:23:21,2026-08-28 11:23:31
4015,71,18,5,S,LMT,100,217.66,DAY,FILLED,,2026-08-17 12:24:28,2026-08-17 12:25:54
4016,103,12,4,B,LMT,500,530.65,DAY,FILLED,,2026-08-18 10:25:20,2026-08-18 10:25:59
4017,143,15,9,S,LMT,10,538.5,DAY,FILLED,,2026-08-26 15:48:33,2026-08-26 15:48:41
4018,88,16,17,B,LMT,50,441.74,DAY,FILLED,,2026-08-25 10:42:13,2026-08-25 10:43:37
4019,40,1,6,B,LMT,10,191.48,DAY,FILLED,,2026-08-20 12:26:03,2026-08-20 12:26:57
4020,112,20,10,B,MKT,100,78.83,DAY,CXL,,2026-08-26 12:01:28,2026-08-26 12:01:59
4021,72,19,5,B,MKT,200,89.71,DAY,FILLED,,2026-08-20 11:17:39,2026-08-20 11:19:09
4022,87,11,17,B,MKT,100,157.04,DAY,FILLED,,2026-08-26 11:56:49,2026-08-26 11:58:08
4023,107,19,7,B,LMT,75,91.32,DAY,FILLED,,2026-08-20 09:15:59,2026-08-20 09:16:34
4024,99,9,1,B,LMT,200,95.85,DAY,FILLED,,2026-08-21 11:52:23,2026-08-21 11:52:44
4025,125,19,20,B,LMT,200,89.33,DAY,FILLED,,2026-08-21 13:06:28,2026-08-21 13:07:13
4026,136,6,3,S,LMT,25,504.25,DAY,FILLED,,2026-08-19 11:58:35,2026-08-19 11:59:18
4027,5,6,5,S,LMT,500,522.8,DAY,FILLED,,2026-08-18 14:36:47,2026-08-18 14:36:48
4028,104,11,4,S,LMT,200,151.6,DAY,FILLED,,2026-08-25 09:09:19,2026-08-25 09:09:28
4029,129,1,23,B,LMT,50,194.77,DAY,FILLED,,2026-08-19 12:58:06,2026-08-19 12:58:43
4030,156,9,18,B,LMT,200,95.44,DAY,FILLED,,2026-08-27 09:41:17,2026-08-27 09:42:39
4031,36,20,3,B,LMT,25,75.31,DAY,FILLED,,2026-08-18 12:06:17,2026-08-18 12:07:24
4032,24,8,19,B,LMT,500,450.33,DAY,FILLED,,2026-08-21 13:16:27,2026-08-21 13:16:41
4033,158,7,20,B,MKT,75,193.0,DAY,FILLED,,2026-08-18 09:19:59,2026-08-18 09:21:28
4034,66,20,1,B,LMT,25,78.34,DAY,FILLED,,2026-08-28 15:34:42,2026-08-28 15:35:23
4035,132,9,25,B,LMT,75,97.21,DAY,FILLED,,2026-08-24 15:41:04,2026-08-24 15:41:05
4036,116,14,13,B,LMT,10,155.79,DAY,FILLED,,2026-08-21 10:28:13,2026-08-21 10:28:21
4037,140,7,6,B,LMT,10,193.01,DAY,FILLED,,2026-08-19 15:36:09,2026-08-19 15:37:03
4038,62,6,23,S,LMT,150,513.85,DAY,CXL,,2026-08-27 09:52:36,2026-08-27 09:53:41
4039,111,14,10,B,LMT,200,153.71,DAY,FILLED,,2026-08-24 14:03:42,2026-08-24 14:03:49
4040,22,14,18,S,LMT,500,153.3,DAY,FILLED,,2026-08-18 12:08:51,2026-08-18 12:09:18
4041,105,19,5,B,LMT,25,92.04,DAY,FILLED,,2026-08-27 09:56:17,2026-08-27 09:56:55
4042,69,14,3,B,LMT,200,158.0,DAY,FILLED,,2026-08-27 13:29:25,2026-08-27 13:29:32
4043,60,15,21,B,LMT,150,535.36,DAY,FILLED,,2026-08-27 14:27:25,2026-08-27 14:28:27
4044,19,15,16,B,MKT,500,518.83,DAY,FILLED,,2026-08-25 12:43:58,2026-08-25 12:44:02
4045,157,8,19,B,LMT,25,454.39,DAY,FILLED,,2026-08-18 10:49:07,2026-08-18 10:49:30
4046,47,9,12,B,LMT,25,94.09,DAY,FILLED,,2026-08-27 12:06:13,2026-08-27 12:07:42
4047,59,17,21,S,LMT,75,205.27,DAY,FILLED,,2026-08-26 13:23:38,2026-08-26 13:24:48
4048,45,7,10,S,LMT,75,196.7,DAY,FILLED,,2026-08-17 09:12:55,2026-08-17 09:13:57
4049,18,11,15,B,MKT,500,154.95,DAY,FILLED,,2026-08-18 14:34:53,2026-08-18 14:35:17
4050,18,2,15,S,LMT,500,415.21,DAY,FILLED,,2026-08-17 10:26:55,2026-08-17 10:27:30
4051,89,7,18,B,LMT,100,197.42,DAY,FILLED,,2026-08-28 15:31:36,2026-08-28 15:32:47
4052,135,10,3,B,MKT,150,270.98,DAY,FILLED,,2026-08-28 15:10:28,2026-08-28 15:10:48
4053,35,6,3,S,LMT,25,524.4,DAY,FILLED,,2026-08-28 11:12:39,2026-08-28 11:14:05
4054,124,9,19,B,MKT,75,94.91,DAY,FILLED,,2026-08-28 14:58:06,2026-08-28 14:59:01
4055,76,20,8,B,LMT,100,78.02,DAY,FILLED,,2026-08-18 09:48:26,2026-08-18 09:49:44
4056,119,5,16,S,MKT,50,857.47,DAY,FILLED,,2026-08-18 15:47:57,2026-08-18 15:48:01
4057,101,10,2,B,MKT,150,277.66,DAY,FILLED,,2026-08-19 13:31:15,2026-08-19 13:32:14
4058,121,9,17,B,MKT,100,99.91,DAY,FILLED,,2026-08-24 12:50:58,2026-08-24 12:51:46
4059,129,6,23,B,LMT,10,516.38,DAY,CXL,,2026-08-20 10:42:46,2026-08-20 10:43:36
4060,77,2,9,B,LMT,25,420.35,DAY,FILLED,,2026-08-26 10:18:52,2026-08-26 10:20:10
4061,126,15,21,B,LMT,500,524.33,DAY,FILLED,,2026-08-18 09:22:47,2026-08-18 09:22:58
4062,15,13,13,B,MKT,75,111.24,DAY,FILLED,,2026-08-20 15:10:53,2026-08-20 15:12:08
4063,7,16,7,S,MKT,500,460.74,DAY,FILLED,,2026-08-20 12:24:05,2026-08-20 12:25:02
4064,70,3,4,S,LMT,150,165.8,DAY,FILLED,,2026-08-25 15:34:11,2026-08-25 15:34:29
4065,22,12,18,S,LMT,10,523.33,DAY,FILLED,,2026-08-18 15:39:51,2026-08-18 15:40:52
4066,159,5,21,S,LMT,500,881.03,DAY,FILLED,,2026-08-27 15:16:09,2026-08-27 15:16:11
4067,105,4,5,S,MKT,75,184.67,DAY,FILLED,,2026-08-19 14:24:32,2026-08-19 14:25:31
4068,135,20,3,B,MKT,50,77.87,DAY,FILLED,,2026-08-19 15:58:31,2026-08-19 15:59:59
4069,108,17,7,B,LMT,150,199.68,DAY,FILLED,,2026-08-25 15:17:10,2026-08-25 15:17:11
4070,49,20,13,B,LMT,500,76.67,DAY,FILLED,,2026-08-28 15:35:44,2026-08-28 15:36:38
4071,116,15,13,B,LMT,75,524.92,DAY,FILLED,,2026-08-20 09:05:16,2026-08-20 09:05:53
4072,19,13,16,S,LMT,200,110.38,DAY,FILLED,,2026-08-19 15:46:31,2026-08-19 15:46:35
4073,31,8,25,S,LMT,200,461.11,DAY,FILLED,,2026-08-18 14:01:25,2026-08-18 14:01:44
4074,52,12,15,B,LMT,25,524.91,DAY,CXL,,2026-08-25 09:38:37,2026-08-25 09:39:32
4075,94,1,22,B,MKT,50,189.2,DAY,FILLED,,2026-08-20 14:25:53,2026-08-20 14:27:14
4076,15,13,13,B,LMT,100,113.46,DAY,FILLED,,2026-08-27 10:28:52,2026-08-27 10:29:20
4077,12,11,10,B,MKT,200,154.54,DAY,FILLED,,2026-08-25 11:02:47,2026-08-25 11:03:28
4078,138,16,5,B,LMT,10,448.75,DAY,FILLED,,2026-08-21 15:06:20,2026-08-21 15:07:41
4079,47,4,12,S,LMT,100,181.29,DAY,FILLED,,2026-08-21 13:51:07,2026-08-21 13:51:59
4080,21,19,17,B,LMT,10,92.78,DAY,FILLED,,2026-08-18 14:54:27,2026-08-18 14:55:22
4081,78,8,10,B,MKT,500,457.77,DAY,FILLED,,2026-08-21 14:46:47,2026-08-21 14:46:53
4082,20,19,16,S,MKT,150,91.88,DAY,FILLED,,2026-08-20 15:43:24,2026-08-20 15:44:25
4083,155,2,18,S,MKT,50,425.37,DAY,FILLED,,2026-08-21 09:34:03,2026-08-21 09:35:33
4084,73,6,6,B,MKT,25,516.94,DAY,FILLED,,2026-08-26 09:37:13,2026-08-26 09:38:28
4085,107,13,7,B,MKT,200,111.41,DAY,FILLED,,2026-08-19 14:02:27,2026-08-19 14:02:28
4086,18,3,15,B,LMT,150,160.38,DAY,FILLED,,2026-08-18 14:08:01,2026-08-18 14:08:49
4087,70,3,4,B,MKT,500,164.07,DAY,FILLED,,2026-08-17 11:58:22,2026-08-17 11:58:26
4088,8,11,7,B,LMT,100,157.17,DAY,FILLED,,2026-08-18 14:47:32,2026-08-18 14:47:51
4089,43,7,9,S,LMT,75,196.99,DAY,FILLED,,2026-08-18 11:16:35,2026-08-18 11:17:45
4090,153,15,16,B,LMT,200,525.12,DAY,FILLED,,2026-08-24 15:51:59,2026-08-24 15:52:52
4091,139,3,6,S,MKT,50,166.14,DAY,FILLED,,2026-08-18 12:02:45,2026-08-18 12:04:07
4092,24,11,19,B,LMT,75,154.96,DAY,FILLED,,2026-08-18 09:57:49,2026-08-18 09:58:09
4093,13,16,11,S,MKT,25,446.27,DAY,FILLED,,2026-08-26 15:43:20,2026-08-26 15:43:45
4094,158,3,20,B,LMT,10,165.79,DAY,FILLED,,2026-08-21 15:21:29,2026-08-21 15:22:45
4095,92,13,20,B,MKT,200,114.28,DAY,FILLED,,2026-08-17 15:13:52,2026-08-17 15:14:36
4096,62,8,23,S,MKT,500,461.47,DAY,FILLED,,2026-08-17 15:10:17,2026-08-17 15:11:29
4097,76,3,8,B,LMT,10,164.7,DAY,FILLED,,2026-08-17 13:03:39,2026-08-17 13:04:01
4098,87,12,17,S,LMT,10,533.69,DAY,FILLED,,2026-08-18 11:54:40,2026-08-18 11:55:37
4099,60,11,21,B,LMT,75,159.31,DAY,FILLED,,2026-08-26 14:02:21,2026-08-26 14:02:53
4100,103,18,4,B,LMT,200,217.86,DAY,FILLED,,2026-08-24 10:36:39,2026-08-24 10:37:12
4101,94,5,22,B,MKT,200,872.28,DAY,FILLED,,2026-08-24 12:17:50,2026-08-24 12:18:20
4102,104,19,4,B,LMT,200,93.96,DAY,FILLED,,2026-08-25 11:06:17,2026-08-25 11:07:37
4103,72,3,5,B,LMT,150,167.02,DAY,FILLED,,2026-08-18 12:30:07,2026-08-18 12:30:45
4104,88,5,17,B,LMT,200,892.98,DAY,FILLED,,2026-08-18 15:44:50,2026-08-18 15:44:56
4105,146,18,11,S,LMT,75,212.84,DAY,REJ,RISK_LIMIT,2026-08-25 15:34:33,2026-08-25 15:35:19
4106,97,15,24,S,LMT,10,533.42,DAY,FILLED,,2026-08-21 11:15:29,2026-08-21 11:16:35
4107,51,4,15,B,LMT,100,182.39,DAY,FILLED,,2026-08-19 09:49:39,2026-08-19 09:50:15
4108,66,14,1,B,MKT,50,158.46,DAY,FILLED,,2026-08-21 10:09:23,2026-08-21 10:09:25
4109,28,10,22,S,MKT,75,282.98,DAY,FILLED,,2026-08-27 12:10:38,2026-08-27 12:10:53
4110,112,2,10,B,LMT,75,425.92,DAY,FILLED,,2026-08-21 14:00:57,2026-08-21 14:01:07
4111,68,15,2,B,MKT,10,524.2,DAY,FILLED,,2026-08-21 11:50:02,2026-08-21 11:50:23
4112,57,5,19,B,LMT,150,899.72,DAY,FILLED,,2026-08-26 10:19:40,2026-08-26 10:20:19
4113,82,7,13,B,LMT,50,199.67,DAY,FILLED,,2026-08-26 12:41:18,2026-08-26 12:41:49
4114,35,13,3,B,MKT,150,110.99,DAY,FILLED,,2026-08-17 11:21:14,2026-08-17 11:22:36
4115,57,9,19,B,LMT,100,98.43,DAY,FILLED,,2026-08-26 12:43:59,2026-08-26 12:44:27
4116,58,2,20,B,MKT,50,410.04,DAY,FILLED,,2026-08-27 15:13:09,2026-08-27 15:14:07
4117,8,5,7,B,MKT,75,905.54,DAY,FILLED,,2026-08-28 13:40:52,2026-08-28 13:41:57
4118,114,10,12,S,LMT,25,281.6,DAY,FILLED,,2026-08-28 13:35:42,2026-08-28 13:36:54
4119,105,14,5,B,LMT,75,156.14,DAY,FILLED,,2026-08-24 13:41:04,2026-08-24 13:41:35
4120,37,1,4,B,LMT,10,189.63,DAY,FILLED,,2026-08-24 11:33:35,2026-08-24 11:33:59
4121,124,16,19,B,LMT,50,442.17,DAY,FILLED,,2026-08-19 12:38:08,2026-08-19 12:38:27
4122,88,2,17,B,MKT,10,428.9,DAY,FILLED,,2026-08-26 09:04:08,2026-08-26 09:05:14
4123,33,10,1,B,MKT,25,274.92,DAY,FILLED,,2026-08-27 11:37:39,2026-08-27 11:38:41
4124,4,7,4,S,LMT,200,203.19,DAY,FILLED,,2026-08-26 14:52:12,2026-08-26 14:53:09
4125,23,6,19,B,LMT,50,500.73,DAY,FILLED,,2026-08-20 11:30:33,2026-08-20 11:30:38
4126,160,12,21,B,LMT,100,521.21,DAY,FILLED,,2026-08-20 12:19:19,2026-08-20 12:20:03
4127,32,17,25,B,LMT,10,206.06,DAY,CXL,,2026-08-27 10:24:32,2026-08-27 10:25:10
4128,122,12,18,B,LMT,25,523.94,DAY,FILLED,,2026-08-24 10:52:21,2026-08-24 10:52:25
4129,52,16,15,S,LMT,500,438.01,DAY,FILLED,,2026-08-25 09:42:11,2026-08-25 09:43:34
4130,54,13,17,B,MKT,150,112.17,DAY,FILLED,,2026-08-20 09:12:45,2026-08-20 09:13:35
4131,30,15,24,B,MKT,100,536.81,DAY,FILLED,,2026-08-24 09:27:59,2026-08-24 09:29:06
4132,160,12,21,B,LMT,100,509.5,DAY,FILLED,,2026-08-18 15:14:05,2026-08-18 15:14:38
4133,100,7,1,B,LMT,10,202.73,DAY,FILLED,,2026-08-27 12:18:24,2026-08-27 12:19:22
4134,84,11,14,B,LMT,75,158.64,DAY,FILLED,,2026-08-27 13:35:32,2026-08-27 13:36:52
4135,134,12,2,B,LMT,75,520.99,DAY,FILLED,,2026-08-25 15:08:15,2026-08-25 15:09:30
4136,150,9,14,B,LMT,75,94.39,DAY,FILLED,,2026-08-18 14:39:22,2026-08-18 14:40:44
4137,44,1,9,B,MKT,75,190.93,DAY,FILLED,,2026-08-24 12:41:55,2026-08-24 12:41:56
4138,60,16,21,B,MKT,50,456.14,DAY,FILLED,,2026-08-18 15:41:26,2026-08-18 15:42:12
4139,138,4,5,B,MKT,200,190.32,DAY,FILLED,,2026-08-19 10:12:50,2026-08-19 10:13:14
4140,44,4,9,B,LMT,100,180.06,DAY,FILLED,,2026-08-24 10:03:32,2026-08-24 10:04:42
4141,151,8,15,B,LMT,100,440.21,DAY,FILLED,,2026-08-20 10:14:17,2026-08-20 10:15:19
4142,100,6,1,S,LMT,200,505.81,DAY,FILLED,,2026-08-18 14:17:10,2026-08-18 14:17:30
4143,105,7,5,B,LMT,100,194.28,DAY,FILLED,,2026-08-24 09:43:08,2026-08-24 09:43:17
4144,66,3,1,B,LMT,25,163.77,DAY,FILLED,,2026-08-19 15:17:16,2026-08-19 15:18:16
4145,63,13,24,B,LMT,75,114.47,DAY,FILLED,,2026-08-26 12:53:01,2026-08-26 12:53:09
4146,35,9,3,B,MKT,500,94.81,DAY,FILLED,,2026-08-27 13:39:15,2026-08-27 13:40:22
4147,27,6,22,B,LMT,10,512.76,DAY,CXL,,2026-08-18 14:08:24,2026-08-18 14:08:42
4148,121,9,17,S,LMT,500,97.07,DAY,FILLED,,2026-08-25 15:45:38,2026-08-25 15:46:08
4149,78,18,10,B,LMT,10,215.54,DAY,FILLED,,2026-08-20 11:23:28,2026-08-20 11:24:25
4150,75,17,8,B,LMT,50,200.71,DAY,FILLED,,2026-08-28 14:24:16,2026-08-28 14:25:25
4151,153,20,16,B,LMT,50,76.48,DAY,FILLED,,2026-08-25 09:37:39,2026-08-25 09:37:42
4152,6,4,6,B,LMT,25,180.01,DAY,FILLED,,2026-08-24 10:04:28,2026-08-24 10:04:55
4153,88,18,17,S,LMT,500,219.9,DAY,FILLED,,2026-08-28 13:58:38,2026-08-28 13:59:51
4154,27,18,22,B,LMT,10,214.45,DAY,FILLED,,2026-08-27 11:41:55,2026-08-27 11:43:23
4155,159,17,21,S,LMT,10,199.99,DAY,FILLED,,2026-08-25 14:29:21,2026-08-25 14:30:47
4156,11,20,10,B,LMT,10,78.79,DAY,FILLED,,2026-08-24 11:30:29,2026-08-24 11:31:40
4157,140,6,6,S,MKT,200,508.53,DAY,FILLED,,2026-08-17 09:34:30,2026-08-17 09:35:03
4158,95,8,23,S,LMT,10,458.23,DAY,FILLED,,2026-08-17 13:06:09,2026-08-17 13:07:32
4159,72,15,5,S,MKT,500,522.37,DAY,FILLED,,2026-08-17 15:36:37,2026-08-17 15:36:57
4160,94,11,22,S,LMT,25,151.38,DAY,FILLED,,2026-08-26 11:59:28,2026-08-26 12:00:22
4161,51,20,15,S,LMT,10,76.89,DAY,FILLED,,2026-08-20 13:29:10,2026-08-20 13:30:30
4162,64,5,24,S,LMT,25,855.54,DAY,FILLED,,2026-08-27 13:00:06,2026-08-27 13:01:16
4163,63,18,24,B,MKT,100,211.01,DAY,FILLED,,2026-08-20 13:43:45,2026-08-20 13:43:55
4164,68,2,2,S,LMT,10,413.74,DAY,FILLED,,2026-08-24 13:56:33,2026-08-24 13:56:48
4165,84,4,14,S,MKT,50,181.55,DAY,FILLED,,2026-08-28 11:03:39,2026-08-28 11:04:52
4166,142,20,8,B,MKT,500,77.83,DAY,FILLED,,2026-08-27 10:15:12,2026-08-27 10:16:20
4167,42,20,8,B,LMT,25,76.0,DAY,CXL,,2026-08-28 13:38:44,2026-08-28 13:38:53
4168,71,13,5,B,LMT,500,109.98,DAY,FILLED,,2026-08-21 10:54:56,2026-08-21 10:55:32
4169,36,17,3,B,LMT,50,206.48,DAY,FILLED,,2026-08-17 11:59:42,2026-08-17 12:01:04
4170,11,4,10,S,LMT,200,189.01,DAY,FILLED,,2026-08-20 15:00:12,2026-08-20 15:01:16
4171,14,6,12,S,LMT,50,519.81,DAY,FILLED,,2026-08-26 14:04:14,2026-08-26 14:04:24
4172,33,5,1,S,MKT,25,882.9,DAY,CXL,,2026-08-18 09:14:52,2026-08-18 09:15:32
4173,83,16,14,S,LMT,150,456.53,DAY,FILLED,,2026-08-19 15:16:05,2026-08-19 15:16:55
4174,128,10,22,B,MKT,10,278.09,DAY,FILLED,,2026-08-28 10:57:52,2026-08-28 10:58:22
4175,19,8,16,S,LMT,50,446.98,DAY,FILLED,,2026-08-28 14:01:53,2026-08-28 14:02:22
4176,8,6,7,B,LMT,500,501.88,DAY,FILLED,,2026-08-26 09:20:11,2026-08-26 09:20:37
4177,50,18,14,S,LMT,25,208.93,DAY,FILLED,,2026-08-20 11:33:06,2026-08-20 11:33:31
4178,55,12,18,B,LMT,75,531.88,DAY,FILLED,,2026-08-21 10:04:48,2026-08-21 10:05:00
4179,150,19,14,B,LMT,25,94.11,DAY,FILLED,,2026-08-26 13:35:19,2026-08-26 13:35:34
4180,112,12,10,B,MKT,10,510.0,DAY,CXL,,2026-08-24 09:25:23,2026-08-24 09:26:15
4181,41,2,7,B,LMT,50,411.13,DAY,REJ,RISK_LIMIT,2026-08-21 10:53:01,2026-08-21 10:54:08
4182,76,17,8,S,MKT,500,200.54,DAY,FILLED,,2026-08-24 09:04:12,2026-08-24 09:04:19
4183,114,11,12,B,LMT,50,153.91,DAY,FILLED,,2026-08-19 09:56:36,2026-08-19 09:56:39
